site,elev.mean0,elev.mean,elev.class2,date,yday,yday0,bb.sp,k.type.ss,visits,visits.bin,prop.visits,prop.flower.cover,prop.flower.cover0,bb.sp.abund,bb.sp.abund0,pbl.w.class2
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,prat,7,2,1,0.06060606060606061,0.085,0.6389717020018182,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,soro,0,0,0,0,0.01,-0.42752330071568684,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,soro,1,0,0,0,0.04666666666666667,0.0938742561684267,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,soro,4,0,0,0,0.0016666666666666668,-0.5460227454620763,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,soro,5,0,0,0,0.021666666666666667,-0.2616240780707416,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,soro,6,0,0,0,0.034999999999999996,-0.0720249664765186,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,soro,7,3,1,0.09090909090909091,0.085,0.6389717020018182,3,-0.20430376940979153,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,telu,0,13,1,0.3939393939393939,0.01,-0.42752330071568684,16,2.1816021473187,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,telu,1,3,1,0.09090909090909091,0.04666666666666667,0.0938742561684267,16,2.1816021473187,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,telu,4,0,0,0,0.0016666666666666668,-0.5460227454620763,16,2.1816021473187,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,telu,5,0,0,0,0.021666666666666667,-0.2616240780707416,16,2.1816021473187,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,telu,6,0,0,0,0.034999999999999996,-0.0720249664765186,16,2.1816021473187,short
h1,-1.3184736594849777,817,low,2011-06-09,160,-0.8139227088361878,telu,7,0,0,0,0.085,0.6389717020018182,16,2.1816021473187,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,pasc,0,0,0,0,0.012987012987012986,-0.3850481750663317,17,2.3651333716824303,med
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,pasc,1,0,0,0,0.09523809523809523,0.7845567341188108,17,2.3651333716824303,med
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,pasc,3,0,0,0,0.008658008658008658,-0.4466063281813392,17,2.3651333716824303,med
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,pasc,5,8,1,0.25,0.09956709956709957,0.8461148872338183,17,2.3651333716824303,med
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,pasc,6,9,1,0.28125,0.05627705627705628,0.23053335608374334,17,2.3651333716824303,med
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,pasc,7,0,0,0,0.0606060606060606,0.29209150919875077,17,2.3651333716824303,med
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,soro,0,0,0,0,0.012987012987012986,-0.3850481750663317,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,soro,1,0,0,0,0.09523809523809523,0.7845567341188108,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,soro,3,0,0,0,0.008658008658008658,-0.4466063281813392,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,soro,5,0,0,0,0.09956709956709957,0.8461148872338183,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,soro,6,1,1,0.03125,0.05627705627705628,0.23053335608374334,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,soro,7,0,0,0,0.0606060606060606,0.29209150919875077,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,telu,0,0,0,0,0.012987012987012986,-0.3850481750663317,14,1.8145396985912399,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,telu,1,0,0,0,0.09523809523809523,0.7845567341188108,14,1.8145396985912399,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,telu,3,0,0,0,0.008658008658008658,-0.4466063281813392,14,1.8145396985912399,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,telu,5,0,0,0,0.09956709956709957,0.8461148872338183,14,1.8145396985912399,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,telu,6,14,1,0.4375,0.05627705627705628,0.23053335608374334,14,1.8145396985912399,short
h1,-1.3184736594849777,817,low,2011-06-30,181,-0.20698108260932127,telu,7,0,0,0,0.0606060606060606,0.29209150919875077,14,1.8145396985912399,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,pasc,0,0,0,0,0.01282051282051282,-0.3874157963399858,27,4.200445615319731,med
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,pasc,1,0,0,0,0.07264957264957266,0.46334944799306665,27,4.200445615319731,med
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,pasc,5,23,1,0.6571428571428571,0.1452991452991453,1.4964215303974875,27,4.200445615319731,med
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,pasc,6,4,1,0.11428571428571428,0.038461538461538464,-0.022802120197249053,27,4.200445615319731,med
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,pasc,7,0,0,0,0.06410256410256411,0.34181155594548773,27,4.200445615319731,med
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,soro,0,0,0,0,0.01282051282051282,-0.3874157963399858,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,soro,1,0,0,0,0.07264957264957266,0.46334944799306665,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,soro,5,2,1,0.05714285714285714,0.1452991452991453,1.4964215303974875,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,soro,6,0,0,0,0.038461538461538464,-0.022802120197249053,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,soro,7,0,0,0,0.06410256410256411,0.34181155594548773,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,telu,0,0,0,0,0.01282051282051282,-0.3874157963399858,6,0.34628990368139884,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,telu,1,0,0,0,0.07264957264957266,0.46334944799306665,6,0.34628990368139884,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,telu,5,2,1,0.05714285714285714,0.1452991452991453,1.4964215303974875,6,0.34628990368139884,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,telu,6,4,1,0.11428571428571428,0.038461538461538464,-0.022802120197249053,6,0.34628990368139884,short
h1,-1.3184736594849777,817,low,2011-07-06,187,-0.03356918940164515,telu,7,0,0,0,0.06410256410256411,0.34181155594548773,6,0.34628990368139884,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,pasc,0,0,0,0,0.010869565217391304,-0.41515814126388967,15,1.9980709229549698,med
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,pasc,1,0,0,0,0.05434782608695653,0.20309983132596832,15,1.9980709229549698,med
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,pasc,3,0,0,0,0.003623188405797102,-0.5182011366955327,15,1.9980709229549698,med
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,pasc,5,12,1,0.5454545454545454,0.07971014492753624,0.5637503153367188,15,1.9980709229549698,med
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,pasc,6,2,1,0.09090909090909091,0.03985507246376812,-0.0029861595373176886,15,1.9980709229549698,med
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,pasc,7,1,1,0.045454545454545456,0.06159420289855072,0.3061428267576112,15,1.9980709229549698,med
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,prat,0,0,0,0,0.010869565217391304,-0.41515814126388967,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,prat,1,0,0,0,0.05434782608695653,0.20309983132596832,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,prat,3,0,0,0,0.003623188405797102,-0.5182011366955327,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,prat,5,1,1,0.045454545454545456,0.07971014492753624,0.5637503153367188,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,prat,6,0,0,0,0.03985507246376812,-0.0029861595373176886,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,prat,7,0,0,0,0.06159420289855072,0.3061428267576112,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,soro,0,0,0,0,0.010869565217391304,-0.41515814126388967,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,soro,1,0,0,0,0.05434782608695653,0.20309983132596832,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,soro,3,0,0,0,0.003623188405797102,-0.5182011366955327,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,soro,5,2,1,0.09090909090909091,0.07971014492753624,0.5637503153367188,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,soro,6,0,0,0,0.03985507246376812,-0.0029861595373176886,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,soro,7,0,0,0,0.06159420289855072,0.3061428267576112,2,-0.38783499377352165,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,telu,0,1,1,0.045454545454545456,0.010869565217391304,-0.41515814126388967,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,telu,1,0,0,0,0.05434782608695653,0.20309983132596832,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,telu,3,0,0,0,0.003623188405797102,-0.5182011366955327,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,telu,5,3,1,0.13636363636363635,0.07971014492753624,0.5637503153367188,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,telu,6,0,0,0,0.03985507246376812,-0.0029861595373176886,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2011-07-12,193,0.13984270380603098,telu,7,0,0,0,0.06159420289855072,0.3061428267576112,4,-0.0207725450460614,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,0,0,0,0,0.009523809523809523,-0.43429469755833766,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,1,0,0,0,0.06666666666666667,0.3782729235597613,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,2,0,0,0,0.0047619047619047615,-0.502008665984846,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,3,0,0,0,0.009523809523809523,-0.43429469755833766,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,5,4,1,0.25,0.09999999999999999,0.8522707025453189,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,6,5,1,0.3125,0.047619047619047616,0.10741704985372828,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,pasc,7,1,1,0.0625,0.09523809523809523,0.7845567341188108,10,1.0804148011363193,med
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,0,0,0,0,0.009523809523809523,-0.43429469755833766,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,1,0,0,0,0.06666666666666667,0.3782729235597613,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,2,0,0,0,0.0047619047619047615,-0.502008665984846,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,3,0,0,0,0.009523809523809523,-0.43429469755833766,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,5,1,1,0.0625,0.09999999999999999,0.8522707025453189,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,6,0,0,0,0.047619047619047616,0.10741704985372828,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,soro,7,4,1,0.25,0.09523809523809523,0.7845567341188108,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,0,0,0,0,0.009523809523809523,-0.43429469755833766,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,1,0,0,0,0.06666666666666667,0.3782729235597613,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,2,0,0,0,0.0047619047619047615,-0.502008665984846,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,3,0,0,0,0.009523809523809523,-0.43429469755833766,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,5,0,0,0,0.09999999999999999,0.8522707025453189,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,6,0,0,0,0.047619047619047616,0.10741704985372828,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-07-29,210,0.6311764012277801,telu,7,1,1,0.0625,0.09523809523809523,0.7845567341188108,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,0,0,0,0,0.007633587786259542,-0.4611735247200051,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,1,0,0,0,0.1068702290076336,0.9499649012675334,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,2,0,0,0,0.034351145038167934,-0.08125164080028328,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,3,0,0,0,0.007633587786259542,-0.4611735247200051,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,5,2,1,0.2,0.13358778625954199,1.3298867851872551,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,6,0,0,0,0.019083969465648856,-0.29834986018298143,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,pasc,7,3,1,0.3,0.19083969465648853,2.144005107872373,5,0.16275867931766871,med
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,0,0,0,0,0.007633587786259542,-0.4611735247200051,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,1,0,0,0,0.1068702290076336,0.9499649012675334,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,2,0,0,0,0.034351145038167934,-0.08125164080028328,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,3,0,0,0,0.007633587786259542,-0.4611735247200051,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,5,0,0,0,0.13358778625954199,1.3298867851872551,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,6,0,0,0,0.019083969465648856,-0.29834986018298143,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-10,222,0.9780001876431323,soro,7,5,1,0.5,0.19083969465648853,2.144005107872373,5,0.16275867931766871,short
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,0,0,0,0,0.012195121951219511,-0.3963088128312721,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,1,0,0,0,0.2195121951219512,2.5517261540301233,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,2,0,0,0,0.1097560975609756,0.9910017598093845,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,3,0,0,0,0.012195121951219511,-0.3963088128312721,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,5,1,1,0.3333333333333333,0.28048780487804875,3.418795261930534,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,6,1,1,0.3333333333333333,0.024390243902439022,-0.22289499125119,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2011-08-19,231,1.2381180274546464,pasc,7,1,1,0.3333333333333333,0.34146341463414637,4.285864369830945,3,-0.20430376940979153,med
h1,-1.3184736594849777,817,low,2012-03-30,90,-2.8370614629257425,soro,3,1,1,1,1,13.650210735155378,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,hort,1,0,0,0,0.022727272727272728,-0.2465423305575648,1,-0.5713662181372517,long
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,hort,3,0,0,0,0.09090909090909091,0.7229985810038033,1,-0.5713662181372517,long
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,hort,4,1,1,0.09090909090909091,0.07954545454545456,0.5614084290769088,1,-0.5713662181372517,long
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,hort,7,0,0,0,0.05681818181818182,0.2382281252231193,1,-0.5713662181372517,long
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,jone,1,0,0,0,0.022727272727272728,-0.2465423305575648,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,jone,3,1,1,0.09090909090909091,0.09090909090909091,0.7229985810038033,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,jone,4,0,0,0,0.07954545454545456,0.5614084290769088,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,jone,7,0,0,0,0.05681818181818182,0.2382281252231193,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,prat,1,0,0,0,0.022727272727272728,-0.2465423305575648,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,prat,3,1,1,0.09090909090909091,0.09090909090909091,0.7229985810038033,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,prat,4,0,0,0,0.07954545454545456,0.5614084290769088,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,prat,7,0,0,0,0.05681818181818182,0.2382281252231193,1,-0.5713662181372517,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,telu,1,0,0,0,0.022727272727272728,-0.2465423305575648,8,0.7133523524088591,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,telu,3,8,1,0.7272727272727273,0.09090909090909091,0.7229985810038033,8,0.7133523524088591,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,telu,4,0,0,0,0.07954545454545456,0.5614084290769088,8,0.7133523524088591,short
h1,-1.3184736594849777,817,low,2012-04-02,93,-2.7503555163219047,telu,7,0,0,0,0.05681818181818182,0.2382281252231193,8,0.7133523524088591,short
h1,-1.3184736594849777,817,low,2012-04-15,106,-2.374629747705273,pasc,1,0,0,0,0.02,-0.2853239670200195,1,-0.5713662181372517,med
h1,-1.3184736594849777,817,low,2012-04-15,106,-2.374629747705273,pasc,3,0,0,0,0.1,0.8522707025453191,1,-0.5713662181372517,med
